JN202305170049_DeltaP,,JN202305170050_DeltaP,,JN202305170051_DeltaP,,JN202305170052_DeltaP,,JN202305170053_DeltaP,,JN202305170054_DeltaP,,JN202305170055_DeltaP,,JN202305170056_DeltaP,,JN202305170057_DeltaP,,JN202305170058_DeltaP,,JN202305170059_DeltaP,
7.72e-07,0.0032555955,7.72e-07,0.0036098936,7.72e-07,0.0034730621,7.72e-07,0.0036563152,7.72e-07,0.0037673065,7.72e-07,0.00383654,7.72e-07,0.0037783233,7.72e-07,0.0037295218,7.72e-07,0.0036534907,7.72e-07,0.0036324176,7.72e-07,0.0032806594
7.74e-07,0.003285649,7.74e-07,0.0036234779,7.74e-07,0.003497038,7.74e-07,0.0036261799,7.74e-07,0.0037773082,7.74e-07,0.0039111213,7.74e-07,0.0036988445,7.74e-07,0.0037862288,7.74e-07,0.0036150957,7.74e-07,0.0037746886,7.74e-07,0.0033337025
7.76e-07,0.0032567056,7.76e-07,0.0036500872,7.76e-07,0.0034427554,7.76e-07,0.0036309983,7.76e-07,0.0038317577,7.76e-07,0.0039418503,7.76e-07,0.0037853201,7.76e-07,0.0037187571,7.76e-07,0.0036534907,7.76e-07,0.0036646002,7.76e-07,0.0032829533
7.78e-07,0.0032960125,7.78e-07,0.0035552706,7.78e-07,0.0034044504,7.78e-07,0.0035876054,7.78e-07,0.0037663074,7.78e-07,0.0038998441,7.78e-07,0.0037845527,7.78e-07,0.0038165355,7.78e-07,0.0034276671,7.78e-07,0.003437652,7.78e-07,0.0033244549
7.8e-07,0.0032592223,7.8e-07,0.0035899109,7.8e-07,0.0034594096,7.8e-07,0.0035972421,7.8e-07,0.0037648184,7.8e-07,0.0038359039,7.8e-07,0.0037845527,7.8e-07,0.0037324377,7.8e-07,0.0035560522,7.8e-07,0.0035918001,7.8e-07,0.0033463524
7.82e-07,0.0032553729,7.82e-07,0.0035398183,7.82e-07,0.0034647351,7.82e-07,0.0036145283,7.82e-07,0.0037787983,7.82e-07,0.0038910748,7.82e-07,0.0037985693,7.82e-07,0.003749066,7.82e-07,0.003454261,7.82e-07,0.0036984487,7.82e-07,0.0033834158
7.84e-07,0.0032912747,7.84e-07,0.0035406214,7.84e-07,0.0034304238,7.84e-07,0.0035859994,7.84e-07,0.0038002934,7.84e-07,0.0038352865,7.84e-07,0.003791549,7.84e-07,0.003525153,7.84e-07,0.0035103071,7.84e-07,0.003742506,7.84e-07,0.0033718753
7.86e-07,0.0033563427,7.86e-07,0.0035816529,7.86e-07,0.0034634038,7.86e-07,0.0036245738,7.86e-07,0.0038112781,7.86e-07,0.0038678835,7.86e-07,0.0038577768,7.86e-07,0.0036122012,7.86e-07,0.0033199284,7.86e-07,0.0035680505,7.86e-07,0.0034416369
7.88e-07,0.003343462,7.88e-07,0.0035931063,7.88e-07,0.0035163546,7.88e-07,0.003672377,7.88e-07,0.0037433235,7.88e-07,0.0038948329,7.88e-07,0.003915451,7.88e-07,0.0036464161,7.88e-07,0.0034394653,7.88e-07,0.0036205428,7.88e-07,0.0034504405
7.9e-07,0.0033443505,7.9e-07,0.0036138834,7.9e-07,0.0034913742,7.9e-07,0.003622151,7.9e-07,0.0037343358,7.9e-07,0.0038333966,7.9e-07,0.0038422015,7.9e-07,0.0036287953,7.9e-07,0.0036785391,7.9e-07,0.003629033,7.9e-07,0.0034806975
7.92e-07,0.0033185899,7.92e-07,0.0035792515,7.92e-07,0.0034707263,7.92e-07,0.0036261799,7.92e-07,0.0037053595,7.92e-07,0.0038146023,7.92e-07,0.0038912997,7.92e-07,0.0036551962,7.92e-07,0.0035118067,7.92e-07,0.0036713695,7.92e-07,0.0034942352
7.94e-07,0.0033127419,7.94e-07,0.0035203677,7.94e-07,0.003506369,7.94e-07,0.0036121188,7.94e-07,0.0036743863,7.94e-07,0.0038108241,7.94e-07,0.0036949392,7.94e-07,0.0036600968,7.94e-07,0.0035413026,7.94e-07,0.0036171582,7.94e-07,0.0035256026
7.96e-07,0.0033533815,7.96e-07,0.0035070463,7.96e-07,0.0035266778,7.96e-07,0.0036551037,7.96e-07,0.0037962827,7.96e-07,0.0038340343,7.96e-07,0.0037518223,7.96e-07,0.0037099479,7.96e-07,0.0033863687,7.96e-07,0.0036188771,7.96e-07,0.0035517907
7.98e-07,0.0033741824,7.98e-07,0.0035158368,7.98e-07,0.0035376674,7.98e-07,0.0036788145,7.98e-07,0.0037408355,7.98e-07,0.0037481564,7.98e-07,0.003791549,7.98e-07,0.0036600968,7.98e-07,0.0035029561,7.98e-07,0.0035612811,7.98e-07,0.003564219
8e-07,0.0034311069,8e-07,0.0035041214,8e-07,0.003505365,8e-07,0.0036683611,8e-07,0.00368488,8e-07,0.0037412548,8e-07,0.0037152106,8e-07,0.0036620523,8e-07,0.0035914972,8e-07,0.0035528459,8e-07,0.0035710253
8.02e-07,0.0033617464,8.02e-07,0.0035611372,8.02e-07,0.0035040332,8.02e-07,0.0036350139,8.02e-07,0.0036474082,8.02e-07,0.0037788632,8.02e-07,0.0036528632,8.02e-07,0.0036737774,8.02e-07,0.0036254425,8.02e-07,0.0037137081,8.02e-07,0.0035904075
8.04e-07,0.0033545659,8.04e-07,0.0035952362,8.04e-07,0.0035473367,8.04e-07,0.0035972421,8.04e-07,0.0036788725,8.04e-07,0.0037907762,8.04e-07,0.003771303,8.04e-07,0.0036874898,8.04e-07,0.0035708486,8.04e-07,0.0036747542,8.04e-07,0.0035746498
8.06e-07,0.0034530186,8.06e-07,0.0036312039,8.06e-07,0.0035213528,8.06e-07,0.0036084987,8.06e-07,0.0036773824,8.06e-07,0.0038559705,8.06e-07,0.0037728595,8.06e-07,0.0036737774,8.06e-07,0.0034911579,8.06e-07,0.0034698369,8.06e-07,0.0035800508
8.08e-07,0.0033821031,8.08e-07,0.0036397332,8.08e-07,0.0035236881,8.08e-07,0.0036406356,8.08e-07,0.003682883,8.08e-07,0.0037656967,8.08e-07,0.0037331074,8.08e-07,0.0034792128,8.08e-07,0.0034911579,8.08e-07,0.0036121076,8.08e-07,0.0035768698
8.1e-07,0.0033692226,8.1e-07,0.0036250758,8.1e-07,0.0035310111,8.1e-07,0.0035807723,8.1e-07,0.0036569028,8.1e-07,0.0037525299,8.1e-07,0.0037035174,8.1e-07,0.0036581412,8.1e-07,0.0036490411,8.1e-07,0.0035748195,8.1e-07,0.0035915913
8.12e-07,0.0033355413,8.12e-07,0.0035957692,8.12e-07,0.0035153611,8.12e-07,0.0035795609,8.12e-07,0.0035994423,8.12e-07,0.0037406168,8.12e-07,0.0038149355,8.12e-07,0.0036180625,8.12e-07,0.0037272819,8.12e-07,0.0036205428,8.12e-07,0.0035787188
8.14e-07,0.0033586372,8.14e-07,0.003567527,8.14e-07,0.0034897148,8.14e-07,0.0035960446,8.14e-07,0.0036753854,8.14e-07,0.0036817084,8.14e-07,0.0037268784,8.14e-07,0.0035994812,8.14e-07,0.0037508805,8.14e-07,0.0037018333,8.14e-07,0.0035502373
8.16e-07,0.003343906,8.16e-07,0.0035640616,8.16e-07,0.0035103627,8.16e-07,0.003586394,8.16e-07,0.0037298335,8.16e-07,0.0037406168,8.16e-07,0.0037042827,8.16e-07,0.0036503247,8.16e-07,0.0036372428,8.16e-07,0.0037153719,8.16e-07,0.0035502373
8.18e-07,0.0033814367,8.18e-07,0.0035659301,8.18e-07,0.0035066963,8.18e-07,0.0036313927,8.18e-07,0.0037453368,8.18e-07,0.0037437608,8.18e-07,0.0036707877,8.18e-07,0.0036122012,8.18e-07,0.0035590022,8.18e-07,0.0037119871,8.18e-07,0.003501707
8.2e-07,0.0033509384,8.2e-07,0.0035123797,8.2e-07,0.0034753864,8.2e-07,0.0036534977,8.2e-07,0.0036314139,8.2e-07,0.0037751042,8.2e-07,0.0036575359,8.2e-07,0.00363956,8.2e-07,0.003663789,8.2e-07,0.0037340159,8.2e-07,0.0035218294
8.22e-07,0.0032585559,8.22e-07,0.0034939942,8.22e-07,0.0034623994,8.22e-07,0.003614923,8.22e-07,0.0036114252,8.22e-07,0.0037324838,8.22e-07,0.0037035174,8.22e-07,0.003597528,8.22e-07,0.003898463,8.22e-07,0.0037340159,8.22e-07,0.0035122863
8.24e-07,0.0032781728,8.24e-07,0.0034340452,8.24e-07,0.0035027019,8.24e-07,0.003595636,8.24e-07,0.0035689599,8.24e-07,0.0037450125,8.24e-07,0.0037432441,8.24e-07,0.0036532406,8.24e-07,0.0037316813,8.24e-07,0.0036154923,8.24e-07,0.0034175201
8.26e-07,0.0032399758,8.26e-07,0.0033871562,8.26e-07,0.0035096977,8.26e-07,0.0036020745,8.26e-07,0.0036009487,8.26e-07,0.0037356056,8.26e-07,0.0037479172,8.26e-07,0.0036483714,8.26e-07,0.0037671281,8.26e-07,0.0036222639,8.26e-07,0.0033815666
8.28e-07,0.0031936811,8.28e-07,0.0034204612,8.28e-07,0.0034770558,8.28e-07,0.0036068927,8.28e-07,0.0036259133,8.28e-07,0.0037481564,8.28e-07,0.0037510316,8.28e-07,0.003637607,8.28e-07,0.0037523303,8.28e-07,0.0036442925,8.28e-07,0.0033248987
8.3e-07,0.0031776475,8.3e-07,0.0034750763,8.3e-07,0.0035016979,8.3e-07,0.0036233624,8.3e-07,0.0035264948,8.3e-07,0.0037989314,8.3e-07,0.0038164919,8.3e-07,0.0037441945,8.3e-07,0.0037730276,8.3e-07,0.0036053385,8.3e-07,0.003313432
8.32e-07,0.003150081,8.32e-07,0.0035081112,8.32e-07,0.0035480028,8.32e-07,0.0036133172,8.32e-07,0.0034835385,8.32e-07,0.0037186807,8.32e-07,0.0038001277,8.32e-07,0.0037881844,8.32e-07,0.003892564,8.32e-07,0.003590079,8.32e-07,0.0033768318
8.34e-07,0.0032000029,8.34e-07,0.0035134449,8.34e-07,0.0035480028,8.34e-07,0.0035679096,8.34e-07,0.0035005147,8.34e-07,0.0037268342,8.34e-07,0.003694148,8.34e-07,0.0038273002,8.34e-07,0.0036549405,8.34e-07,0.003590079,8.34e-07,0.0033441333
8.36e-07,0.0031769664,8.36e-07,0.0035017205,8.36e-07,0.0035240152,8.36e-07,0.0035293479,8.36e-07,0.0035469742,8.36e-07,0.0036597506,8.36e-07,0.0037650741,8.36e-07,0.0037607914,8.36e-07,0.0038630185,8.36e-07,0.0036188771,8.36e-07,0.0033373276
8.38e-07,0.0031293023,8.38e-07,0.0034630904,8.38e-07,0.0035330085,8.38e-07,0.0035534545,8.38e-07,0.0035389855,8.38e-07,0.00370991,8.38e-07,0.0036887098,8.38e-07,0.0038038178,8.38e-07,0.0035236049,8.38e-07,0.0035680505,8.38e-07,0.0033377712
8.4e-07,0.0031794535,8.4e-07,0.0034819993,8.4e-07,0.00357797,8.4e-07,0.0035876054,8.4e-07,0.0036189228,8.4e-07,0.0037143056,8.4e-07,0.0036762513,8.4e-07,0.0037823203,8.4e-07,0.003684486,8.4e-07,0.0034326038,8.4e-07,0.0032984887
8.42e-07,0.0031570834,8.42e-07,0.0034700132,8.42e-07,0.0035686507,8.42e-07,0.0035112591,8.42e-07,0.0035519837,8.42e-07,0.0037017548,8.42e-07,0.0035624842,8.42e-07,0.0037422415,8.42e-07,0.0036313436,8.42e-07,0.0036442925,8.42e-07,0.0033488681
8.44e-07,0.0031645375,8.44e-07,0.0034780097,8.44e-07,0.0035483302,8.44e-07,0.0035253202,8.44e-07,0.0035614783,8.44e-07,0.0036842143,8.44e-07,0.0036224823,8.44e-07,0.0036239265,8.44e-07,0.0037036352,8.44e-07,0.0036019539,8.44e-07,0.0033536023
8.46e-07,0.0031939102,8.46e-07,0.0034010108,8.46e-07,0.0035593198,8.46e-07,0.0034963957,8.46e-07,0.0035479895,8.46e-07,0.0036541231,8.46e-07,0.0036473996,8.46e-07,0.0037001756,8.46e-07,0.0036652889,8.46e-07,0.0035494615,8.46e-07,0.0033513091
8.48e-07,0.0032289464,8.48e-07,0.0034129976,8.48e-07,0.0035370023,8.48e-07,0.0034409435,8.48e-07,0.0035289987,8.48e-07,0.0037023926,8.48e-07,0.0036544213,8.48e-07,0.0036151146,8.48e-07,0.0035870483,8.48e-07,0.0035409713,8.48e-07,0.0033181668
8.5e-07,0.0031837469,8.5e-07,0.0034313824,8.5e-07,0.0035453294,8.5e-07,0.0034570175,8.5e-07,0.0034985174,8.5e-07,0.0036992491,8.5e-07,0.0035928651,8.5e-07,0.0036415155,8.5e-07,0.0036608395,8.5e-07,0.0036459563,8.5e-07,0.0033572274
8.52e-07,0.0032106624,8.52e-07,0.0034367081,8.52e-07,0.0035016979,8.52e-07,0.0034586247,8.52e-07,0.0036064317,8.52e-07,0.0037895241,8.52e-07,0.0035079243,8.52e-07,0.0037392939,8.52e-07,0.0036372428,8.52e-07,0.0037306312,8.52e-07,0.0033793468
8.54e-07,0.0032506355,8.54e-07,0.0033935469,8.54e-07,0.0034514097,8.54e-07,0.0035401972,8.54e-07,0.0035429799,8.54e-07,0.0038058127,8.54e-07,0.0035757353,8.54e-07,0.0036415155,8.54e-07,0.003718385,8.54e-07,0.003468171,8.54e-07,0.003410714
8.56e-07,0.0032567056,8.56e-07,0.003382093,8.56e-07,0.0034277611,8.56e-07,0.0035152747,8.56e-07,0.0034510589,8.56e-07,0.003797678,8.56e-07,0.0035796156,8.56e-07,0.0037412494,8.56e-07,0.0037685782,8.56e-07,0.0036205428,8.56e-07,0.0034165585
8.58e-07,0.0032858711,8.58e-07,0.0033112229,8.58e-07,0.0033814672,8.58e-07,0.0035221071,8.58e-07,0.0036024374,8.58e-07,0.0038177257,8.58e-07,0.0035554618,8.58e-07,0.0036581412,8.58e-07,0.0036017979,8.58e-07,0.0036137737,8.58e-07,0.0033804565
8.6e-07,0.0032761742,8.6e-07,0.0033058885,8.6e-07,0.0033678147,8.6e-07,0.0035217123,8.6e-07,0.0035759667,8.6e-07,0.0037794793,8.6e-07,0.0036037671,8.6e-07,0.0036864949,8.6e-07,0.003852718,8.6e-07,0.0036493407,8.6e-07,0.0033452427
8.62e-07,0.0032406421,8.62e-07,0.0033194809,8.62e-07,0.0033664834,8.62e-07,0.0034980017,8.62e-07,0.0035954469,8.62e-07,0.003748772,8.62e-07,0.003664556,8.62e-07,0.00363956,8.62e-07,0.0038335205,8.62e-07,0.003629033,8.62e-07,0.0033605564
8.64e-07,0.0031963976,8.64e-07,0.0033280107,8.64e-07,0.003377473,8.64e-07,0.0034915772,8.64e-07,0.0036179249,8.64e-07,0.0037362417,8.64e-07,0.0036816874,8.64e-07,0.0037324377,8.64e-07,0.0036017979,8.64e-07,0.0035562306,8.64e-07,0.0034596878
8.66e-07,0.0032221361,8.66e-07,0.0032952381,8.66e-07,0.003401449,8.66e-07,0.0035550606,8.66e-07,0.0036089371,8.66e-07,0.003748772,8.66e-07,0.0036933827,8.66e-07,0.0036112063,8.66e-07,0.0036209952,8.66e-07,0.0035578965,8.66e-07,0.0033953262
8.68e-07,0.003231833,8.68e-07,0.0032699211,8.68e-07,0.003401788,8.68e-07,0.0035610902,8.68e-07,0.0035509847,8.68e-07,0.003760685,8.68e-07,0.0036879191,8.68e-07,0.0036503247,8.68e-07,0.0037080846,8.68e-07,0.0035257118,8.68e-07,0.0033834158
8.7e-07,0.0031819334,8.7e-07,0.0032512737,8.7e-07,0.0034394162,8.7e-07,0.0035871966,8.7e-07,0.0035854452,8.7e-07,0.0037813692,8.7e-07,0.0036879191,8.7e-07,0.0036806336,8.7e-07,0.0036977362,8.7e-07,0.0034901446,8.7e-07,0.0033793468
8.72e-07,0.0032040738,8.72e-07,0.0032680614,8.72e-07,0.0035136915,8.72e-07,0.0035341673,8.72e-07,0.0035205034,8.72e-07,0.0038221213,8.72e-07,0.0037167687,8.72e-07,0.0037187571,8.72e-07,0.0035560522,8.72e-07,0.003468171,8.72e-07,0.0033470185
8.74e-07,0.0031986702,8.74e-07,0.0032763199,8.74e-07,0.0035003666,8.74e-07,0.0036093013,8.74e-07,0.0036079381,8.74e-07,0.0037794793,8.74e-07,0.003673902,8.74e-07,0.0037510192,8.74e-07,0.0035899978,8.74e-07,0.003524048,8.74e-07,0.0033386589
8.76e-07,0.0031832955,8.76e-07,0.0032486108,8.76e-07,0.0035030402,8.76e-07,0.0036101048,8.76e-07,0.0035744605,8.76e-07,0.0037537836,8.76e-07,0.0036458431,8.76e-07,0.0037119326,8.76e-07,0.0035014583,8.76e-07,0.0035189427,8.76e-07,0.0033154294
8.78e-07,0.0031376595,8.78e-07,0.0032483407,8.78e-07,0.0034500784,8.78e-07,0.0036490741,8.78e-07,0.0035939419,8.78e-07,0.0037443764,8.78e-07,0.0037518223,8.78e-07,0.0037187571,8.78e-07,0.0035885477,8.78e-07,0.0037086024,8.78e-07,0.0032984887
8.8e-07,0.0031862266,8.8e-07,0.0032843079,8.8e-07,0.0034627377,8.8e-07,0.00354541,8.8e-07,0.0036049432,8.8e-07,0.0036779288,8.8e-07,0.0036255971,8.8e-07,0.0036425078,8.8e-07,0.0036608395,8.8e-07,0.0035866946,8.8e-07,0.0033357737
8.82e-07,0.0031916532,8.82e-07,0.0032627271,8.82e-07,0.0034977037,8.82e-07,0.0035084547,8.82e-07,0.003622917,8.82e-07,0.0037143056,8.82e-07,0.0036801316,8.82e-07,0.0037725482,8.82e-07,0.003545752,8.82e-07,0.0034867602,8.82e-07,0.003316761
8.84e-07,0.0031100924,8.84e-07,0.0032528709,8.84e-07,0.0035123602,8.84e-07,0.0034815317,8.84e-07,0.0036239163,8.84e-07,0.0036296593,8.84e-07,0.0035952139,8.84e-07,0.0037617837,8.84e-07,0.0034985088,8.84e-07,0.0035918001,8.84e-07,0.0032998943
8.86e-07,0.0031342693,8.86e-07,0.003221967,8.86e-07,0.0035023643,8.86e-07,0.0035261228,8.86e-07,0.0036059411,8.86e-07,0.0036591345,8.86e-07,0.0036263624,8.86e-07,0.0037842735,8.86e-07,0.0035870483,8.86e-07,0.0036984487,8.86e-07,0.0032050314
8.88e-07,0.0031385624,8.88e-07,0.0032134377,8.88e-07,0.0034340906,8.88e-07,0.0035389857,8.88e-07,0.003632413,8.88e-07,0.0035801376,8.88e-07,0.0035749425,8.88e-07,0.0037607914,8.88e-07,0.0036283941,8.88e-07,0.003629033,8.88e-07,0.0032788846
8.9e-07,0.003147823,8.9e-07,0.0031915954,8.9e-07,0.0034124386,8.9e-07,0.0035100607,8.9e-07,0.0036034368,8.9e-07,0.00349239,8.9e-07,0.0035616935,8.9e-07,0.0037745037,8.9e-07,0.0034394653,8.9e-07,0.0036273121,8.9e-07,0.0032905727
8.92e-07,0.0031189087,8.92e-07,0.0032891093,8.92e-07,0.0034201003,8.92e-07,0.003522516,8.92e-07,0.0036079381,8.92e-07,0.003575762,8.92e-07,0.0037549373,8.92e-07,0.0037881844,8.92e-07,0.0034380134,8.92e-07,0.0036070042,8.92e-07,0.0033310389
8.94e-07,0.0031534713,8.94e-07,0.0033088215,8.94e-07,0.0034787254,8.94e-07,0.0034449713,8.94e-07,0.0036084289,8.94e-07,0.0035826638,8.94e-07,0.0036528632,8.94e-07,0.0038683738,8.94e-07,0.0034719603,8.94e-07,0.0035714351,8.94e-07,0.0032170014
8.96e-07,0.0032022977,8.96e-07,0.0032925666,8.96e-07,0.0034820542,8.96e-07,0.0035164861,8.96e-07,0.003590455,8.96e-07,0.0035951925,8.96e-07,0.0036139039,8.96e-07,0.0038135899,8.96e-07,0.0031708938,8.96e-07,0.0034664501,8.96e-07,0.0032179039
8.98e-07,0.0031993366,8.98e-07,0.0032544688,8.98e-07,0.0034893772,8.98e-07,0.0034634429,8.98e-07,0.0035939419,8.98e-07,0.0035569477,8.98e-07,0.003620133,8.98e-07,0.0039690682,8.98e-07,0.0034321144,8.98e-07,0.0035290986,8.98e-07,0.003188327
