JN202305170037_DeltaP,,JN202305170038_DeltaP,,JN202305170039_DeltaP,,JN202305170040_DeltaP,,JN202305170041_DeltaP,,JN202305170042_DeltaP,,JN202305170043_DeltaP,,JN202305170044_DeltaP,,JN202305170046_DeltaP,,JN202305170045_DeltaP,,JN202305170047_DeltaP,
7.74e-07,0.0016659905,7.74e-07,0.001673851,7.74e-07,0.0016332294,7.74e-07,0.0017772543,7.74e-07,0.0016681256,7.74e-07,0.0018639668,7.74e-07,0.0017714212,7.74e-07,0.0017133203,7.74e-07,0.0018572834,7.74e-07,0.0016426475,7.74e-07,0.0017272754
7.76e-07,0.001625786,7.76e-07,0.0016816969,7.76e-07,0.0016297124,7.76e-07,0.0018106381,7.76e-07,0.0015886169,7.76e-07,0.001819595,7.76e-07,0.0019034683,7.76e-07,0.001772902,7.76e-07,0.0018122991,7.76e-07,0.0017154783,7.76e-07,0.0016960972
7.78e-07,0.0015849211,7.78e-07,0.0016765101,7.78e-07,0.0016852209,7.78e-07,0.0018092409,7.78e-07,0.0016778433,7.78e-07,0.0018106408,7.78e-07,0.0018115484,7.78e-07,0.0018286097,7.78e-07,0.0019161667,7.78e-07,0.0016876291,7.78e-07,0.0017150237
7.8e-07,0.0016150526,7.8e-07,0.0016614806,7.8e-07,0.0016552024,7.8e-07,0.0017812739,7.8e-07,0.0016726003,7.8e-07,0.0017634023,7.8e-07,0.0017414276,7.8e-07,0.0018369023,7.8e-07,0.0018114486,7.8e-07,0.0017269005,7.8e-07,0.0017175399
7.82e-07,0.0016584306,7.82e-07,0.0016251625,7.82e-07,0.0016578843,7.82e-07,0.0017263808,7.82e-07,0.0016282403,7.82e-07,0.0017816027,7.82e-07,0.0018181591,7.82e-07,0.0018374141,7.82e-07,0.0016954433,7.82e-07,0.0016647866,7.82e-07,0.0017143639
7.84e-07,0.0016555876,7.84e-07,0.0016360683,7.84e-07,0.0016079044,7.84e-07,0.001760358,7.84e-07,0.0015826393,7.84e-07,0.0018355569,7.84e-07,0.0016966284,7.84e-07,0.001875514,7.84e-07,0.001770775,7.84e-07,0.0016669398,7.84e-07,0.00171721
7.86e-07,0.0015895229,7.86e-07,0.0016391283,7.86e-07,0.001631383,7.86e-07,0.0017810762,7.86e-07,0.0015886169,7.86e-07,0.0018620427,7.86e-07,0.0017955682,7.86e-07,0.0019350958,7.86e-07,0.0017274936,7.86e-07,0.0016847739,7.86e-07,0.0017148012
7.88e-07,0.0015313487,7.88e-07,0.0016295477,7.88e-07,0.0016736578,7.88e-07,0.001824727,7.88e-07,0.0016262478,7.88e-07,0.001864595,7.88e-07,0.0018590528,7.88e-07,0.00189261,7.88e-07,0.0018192214,7.88e-07,0.0017426275,7.88e-07,0.0016941258
7.9e-07,0.0015931414,7.9e-07,0.0015857845,7.9e-07,0.0016369228,7.9e-07,0.0017575505,7.9e-07,0.001576906,7.9e-07,0.0018511844,7.9e-07,0.0018836086,7.9e-07,0.0019277961,7.9e-07,0.0017110432,7.9e-07,0.0016669398,7.9e-07,0.0017565899
7.92e-07,0.0016127483,7.92e-07,0.00158738,7.92e-07,0.0015827439,7.92e-07,0.0017826841,7.92e-07,0.0016205151,7.92e-07,0.0017787163,7.92e-07,0.0017881658,7.92e-07,0.001821278,7.92e-07,0.0016513094,7.92e-07,0.0018633429,7.92e-07,0.0017308815
7.94e-07,0.0016205306,7.94e-07,0.0016307506,7.94e-07,0.0016092453,7.94e-07,0.0017806811,7.94e-07,0.0016150273,7.94e-07,0.0018061844,7.94e-07,0.0017838773,7.94e-07,0.0017826676,7.94e-07,0.0017889283,7.94e-07,0.001621912,7.94e-07,0.0017111951
7.96e-07,0.0015756092,7.96e-07,0.0016352753,7.96e-07,0.0015958246,7.96e-07,0.0017561403,7.96e-07,0.0016205151,7.96e-07,0.0018243857,7.96e-07,0.0017542929,7.96e-07,0.0018222394,7.96e-07,0.0017785478,7.96e-07,0.001681919,7.96e-07,0.0017058328
7.98e-07,0.001520723,7.98e-07,0.0016457799,7.98e-07,0.0016714701,7.98e-07,0.0017682131,7.98e-07,0.0016172809,7.98e-07,0.0018505572,7.98e-07,0.0017414276,7.98e-07,0.001778762,7.98e-07,0.0018175185,7.98e-07,0.0015840924,7.98e-07,0.001680017
8e-07,0.0015338685,8e-07,0.0016118594,8e-07,0.001697301,8e-07,0.0017187368,8e-07,0.0016302328,8e-07,0.0017972518,8e-07,0.0017869914,8e-07,0.0017870851,8e-07,0.0016261793,8e-07,0.0017818988,8e-07,0.0016353823
8.02e-07,0.0015595062,8.02e-07,0.0016569562,8.02e-07,0.0016801975,8.02e-07,0.0017334189,8.02e-07,0.001644198,8.02e-07,0.0018125658,8.02e-07,0.001763635,8.02e-07,0.0018281298,8.02e-07,0.0018001614,8.02e-07,0.0016590764,8.02e-07,0.001621926
8.04e-07,0.0016033289,8.04e-07,0.0016705208,8.04e-07,0.0016115976,8.04e-07,0.0016803184,8.04e-07,0.0016240105,8.04e-07,0.001789909,8.04e-07,0.0018349047,8.04e-07,0.0018237121,8.04e-07,0.0017291944,8.04e-07,0.0016104899,8.04e-07,0.0017042985
8.06e-07,0.0015768156,8.06e-07,0.0016771725,8.06e-07,0.001636758,8.06e-07,0.0016833363,8.06e-07,0.0015898579,8.06e-07,0.0018001175,8.06e-07,0.0017807633,8.06e-07,0.001822751,8.06e-07,0.0017767885,8.06e-07,0.0015933594,8.06e-07,0.0016836231
8.08e-07,0.0015696936,8.08e-07,0.0016355367,8.08e-07,0.0016473212,8.08e-07,0.0016356792,8.08e-07,0.0015826393,8.08e-07,0.0017113731,8.08e-07,0.0018002401,8.08e-07,0.0018442339,8.08e-07,0.0018608019,8.08e-07,0.0016883308,8.08e-07,0.0016875661
8.1e-07,0.0015713376,8.1e-07,0.0016213006,8.1e-07,0.0016503439,8.1e-07,0.0016638308,8.1e-07,0.001552227,8.1e-07,0.0017694691,8.1e-07,0.0017975088,8.1e-07,0.0018139466,8.1e-07,0.0018971066,8.1e-07,0.0017047595,8.1e-07,0.0016661232
8.12e-07,0.0015752864,8.12e-07,0.0016569562,8.12e-07,0.0016330648,8.12e-07,0.001668259,8.12e-07,0.0015975838,8.12e-07,0.0018214984,8.12e-07,0.0017640176,8.12e-07,0.0017440876,8.12e-07,0.0017802486,8.12e-07,0.0016226602,8.12e-07,0.0016979539
8.14e-07,0.0016245799,8.14e-07,0.001684356,8.14e-07,0.0016223255,8.14e-07,0.0016688518,8.14e-07,0.0016412085,8.14e-07,0.0018585282,8.14e-07,0.0018154278,8.14e-07,0.0017421348,8.14e-07,0.0018192214,8.14e-07,0.0016083383,8.14e-07,0.0016568248
8.16e-07,0.0016182261,8.16e-07,0.001673851,8.16e-07,0.0016085749,8.16e-07,0.0016925888,8.16e-07,0.0016843112,8.16e-07,0.0018189462,8.16e-07,0.0017897227,8.16e-07,0.0019179987,8.16e-07,0.001827899,8.16e-07,0.0016111934,8.16e-07,0.001680017
8.18e-07,0.0016174578,8.18e-07,0.0016693266,8.18e-07,0.0016065633,8.18e-07,0.0017044503,8.18e-07,0.0016534097,8.18e-07,0.0017691555,8.18e-07,0.001714931,8.18e-07,0.0018124736,8.18e-07,0.0018131516,8.18e-07,0.0016176518,8.18e-07,0.0017410545
8.2e-07,0.0016463834,8.2e-07,0.0016235673,8.2e-07,0.0015934833,8.2e-07,0.0017118969,8.2e-07,0.0015808917,8.2e-07,0.0018055364,8.2e-07,0.0017414276,8.2e-07,0.001776809,8.2e-07,0.0017785478,8.2e-07,0.001732657,8.2e-07,0.00172301
8.22e-07,0.0015435105,8.22e-07,0.0016239594,8.22e-07,0.00159079,8.22e-07,0.0017179329,8.22e-07,0.0015898579,8.22e-07,0.0017851174,8.22e-07,0.0017831118,8.22e-07,0.0016693312,8.22e-07,0.0017214236,8.22e-07,0.0018011827,8.22e-07,0.0016560578
8.24e-07,0.0016251324,8.24e-07,0.0015993494,8.24e-07,0.0015770392,8.24e-07,0.0017197384,8.24e-07,0.0015751583,8.24e-07,0.001798528,8.24e-07,0.0017106679,8.24e-07,0.0016835143,8.24e-07,0.001782008,8.24e-07,0.0016262188,8.24e-07,0.001680017
8.26e-07,0.0016096827,8.26e-07,0.0016520307,8.26e-07,0.0015767097,8.26e-07,0.0017197384,8.26e-07,0.0016324871,8.26e-07,0.0018272515,8.26e-07,0.0016818235,8.26e-07,0.0016962244,8.26e-07,0.001756878,8.26e-07,0.0016776586,8.26e-07,0.0016551832
8.28e-07,0.0016725668,8.28e-07,0.0016593535,8.28e-07,0.0015894489,8.28e-07,0.0016972147,8.28e-07,0.0016080529,8.28e-07,0.0017496782,8.28e-07,0.0016915746,8.28e-07,0.0016444225,8.28e-07,0.0018010681,8.28e-07,0.0017340605,8.28e-07,0.0016812142
8.3e-07,0.0016966679,8.3e-07,0.0016372625,8.3e-07,0.0015871081,8.3e-07,0.0016437188,8.3e-07,0.0015868692,8.3e-07,0.0016973144,8.3e-07,0.001755441,8.3e-07,0.001756286,8.3e-07,0.0017110432,8.3e-07,0.0017062112,8.3e-07,0.0016699516
8.32e-07,0.0016160364,8.32e-07,0.00162117,8.32e-07,0.0016224907,8.32e-07,0.0016843379,8.32e-07,0.0016028268,8.32e-07,0.001727335,8.32e-07,0.0017309102,8.32e-07,0.0016757016,8.32e-07,0.0017846177,8.32e-07,0.0016354857,8.32e-07,0.0016621802
8.34e-07,0.0016262238,8.34e-07,0.0016018775,8.34e-07,0.0016385937,8.34e-07,0.0016927863,8.34e-07,0.0016210211,8.34e-07,0.0017634023,8.34e-07,0.0018045286,8.34e-07,0.0016009451,8.34e-07,0.0017318042,8.34e-07,0.0016426475,8.34e-07,0.0016501506
8.36e-07,0.0016382781,8.36e-07,0.0016416567,8.36e-07,0.0016449689,8.36e-07,0.0016445227,8.36e-07,0.0016648751,8.36e-07,0.0017943645,8.36e-07,0.0018271186,8.36e-07,0.001568705,8.36e-07,0.0017474041,8.36e-07,0.0016526163,8.36e-07,0.0016590116
8.38e-07,0.001659967,8.38e-07,0.0016222334,8.38e-07,0.0016072338,8.38e-07,0.0015847926,8.38e-07,0.0016369625,8.38e-07,0.00181449,8.38e-07,0.0017445418,8.38e-07,0.001549655,8.38e-07,0.0017664081,8.38e-07,0.0016119415,8.38e-07,0.0017068149
8.4e-07,0.0016378401,8.4e-07,0.0016484387,8.4e-07,0.0015616068,8.4e-07,0.0015385321,8.4e-07,0.0016317357,8.4e-07,0.001789909,8.4e-07,0.0016569102,8.4e-07,0.0016400367,8.4e-07,0.0016677597,8.4e-07,0.0017219384,8.4e-07,0.0016749842
8.42e-07,0.0016438636,8.42e-07,0.0016041441,8.42e-07,0.0016127629,8.42e-07,0.0015845951,8.42e-07,0.0015910998,8.42e-07,0.0017729838,8.42e-07,0.0017223334,8.42e-07,0.00170647,8.42e-07,0.0018486622,8.42e-07,0.0016276222,8.42e-07,0.0016701666
8.44e-07,0.0016410135,8.44e-07,0.0015966906,8.44e-07,0.0016085749,8.44e-07,0.001575132,8.44e-07,0.0016172809,8.44e-07,0.0017745736,8.44e-07,0.0017511789,8.44e-07,0.0016786156,8.44e-07,0.0018149088,8.44e-07,0.0016940873,8.44e-07,0.0016457703
8.46e-07,0.0016574468,8.46e-07,0.0015716881,8.46e-07,0.0015958246,8.46e-07,0.0016193892,8.46e-07,0.0016511717,8.46e-07,0.0017595739,8.46e-07,0.0018353126,8.46e-07,0.0016957115,8.46e-07,0.0018149088,8.46e-07,0.0016612298,8.46e-07,0.0016806693
8.48e-07,0.0016469291,8.48e-07,0.0015514628,8.48e-07,0.0016344057,8.48e-07,0.0016829412,8.48e-07,0.0015699154,8.48e-07,0.0018071469,8.48e-07,0.0018080254,8.48e-07,0.001619034,8.48e-07,0.0017344139,8.48e-07,0.0016455028,8.48e-07,0.001689093
8.5e-07,0.0016548192,8.5e-07,0.0015774068,8.5e-07,0.0016082342,8.5e-07,0.0016968059,8.5e-07,0.0015866243,8.5e-07,0.0016886947,8.5e-07,0.0017679234,8.5e-07,0.0016429496,8.5e-07,0.0016971441,8.5e-07,0.0016904841,8.5e-07,0.0016550687
8.52e-07,0.0016200927,8.52e-07,0.0015289797,8.52e-07,0.0016489921,8.52e-07,0.0016533663,8.52e-07,0.0016150273,8.52e-07,0.0016835904,8.52e-07,0.0017507698,8.52e-07,0.0017133203,8.52e-07,0.0016893733,8.52e-07,0.0015062051,8.52e-07,0.0016470894
8.54e-07,0.0016148302,8.54e-07,0.0015732833,8.54e-07,0.0016609071,8.54e-07,0.0016163711,8.54e-07,0.0015761546,8.54e-07,0.0017860591,8.54e-07,0.0017207764,8.54e-07,0.0017499474,8.54e-07,0.0017369675,8.54e-07,0.0015740754,8.54e-07,0.0016650265
8.56e-07,0.0016057411,8.56e-07,0.0015497368,8.56e-07,0.0015129677,8.56e-07,0.0016340713,8.56e-07,0.001614537,8.56e-07,0.0018393861,8.56e-07,0.0017624607,8.56e-07,0.0017035243,8.56e-07,0.0017854682,8.56e-07,0.0015426213,8.56e-07,0.0015880088
8.58e-07,0.0015976283,8.58e-07,0.0015430851,8.58e-07,0.0015198489,8.58e-07,0.0016795144,8.58e-07,0.0016035613,8.58e-07,0.0017758496,8.58e-07,0.0017048224,8.58e-07,0.0016590856,8.58e-07,0.0017404276,8.58e-07,0.0015926576,8.58e-07,0.0016400852
8.6e-07,0.0015986194,8.6e-07,0.0015695521,8.6e-07,0.0015837552,8.6e-07,0.0016640284,8.6e-07,0.0016424502,8.6e-07,0.001776164,8.6e-07,0.00166975,8.6e-07,0.0016629914,8.6e-07,0.0017378741,8.6e-07,0.0017369173,8.6e-07,0.0016469747
8.62e-07,0.0015630095,8.62e-07,0.0015700839,8.62e-07,0.0016704702,8.62e-07,0.0016712771,8.62e-07,0.0015908543,8.62e-07,0.0017295735,8.62e-07,0.0017028574,8.62e-07,0.0016366109,8.62e-07,0.0017499577,8.62e-07,0.0016769103,8.62e-07,0.0016614205
8.64e-07,0.0015163437,8.64e-07,0.0015457441,8.64e-07,0.0016330648,8.64e-07,0.0016775109,8.64e-07,0.0016377133,8.64e-07,0.0017062678,8.64e-07,0.0016876688,8.64e-07,0.0016796085,8.64e-07,0.0017274936,8.64e-07,0.0016997994,8.64e-07,0.0016504804
8.66e-07,0.0015637777,8.66e-07,0.0015166093,8.66e-07,0.0015954946,8.66e-07,0.0016762988,8.66e-07,0.0016292366,8.66e-07,0.0016931717,8.66e-07,0.0016791174,8.66e-07,0.0016600469,8.66e-07,0.0018244388,8.66e-07,0.0016455028,8.66e-07,0.0016434761
8.68e-07,0.0015925958,8.68e-07,0.0015210031,8.68e-07,0.0016151152,8.68e-07,0.0016966083,8.68e-07,0.0016451943,8.68e-07,0.0017394694,8.68e-07,0.0017106679,8.68e-07,0.0015970393,8.68e-07,0.0018720329,8.68e-07,0.0016012229,8.68e-07,0.0016609757
8.7e-07,0.0015581921,8.7e-07,0.0015457441,8.7e-07,0.00156563,8.7e-07,0.0017082724,8.7e-07,0.0016060604,8.7e-07,0.0017286111,8.7e-07,0.0017293531,8.7e-07,0.0016346582,8.7e-07,0.0017049733,8.7e-07,0.00177263,8.7e-07,0.0016710411
8.72e-07,0.0015665202,8.72e-07,0.0015637025,8.72e-07,0.0016013645,8.72e-07,0.0017249705,8.72e-07,0.0016476763,8.72e-07,0.0017362685,8.72e-07,0.0017445418,8.72e-07,0.001618041,8.72e-07,0.0017058237,8.72e-07,0.0016933392,8.72e-07,0.0016490538
8.74e-07,0.0015498642,8.74e-07,0.0015583849,8.74e-07,0.0015924718,8.74e-07,0.0017855046,8.74e-07,0.0016117931,8.74e-07,0.0017694691,8.74e-07,0.0017044145,8.74e-07,0.0016498013,8.74e-07,0.0018045283,8.74e-07,0.0016154983,8.74e-07,0.0016679801
8.76e-07,0.0015034134,8.76e-07,0.0015477405,8.76e-07,0.0015720051,8.76e-07,0.0017177217,8.76e-07,0.001545498,8.76e-07,0.0017231724,8.76e-07,0.0017161054,8.76e-07,0.0016561397,8.76e-07,0.0017767885,8.76e-07,0.0016469063,8.76e-07,0.0017057253
8.78e-07,0.0015600517,8.78e-07,0.0015599802,8.78e-07,0.0015438328,8.78e-07,0.0016982162,8.78e-07,0.001570177,8.78e-07,0.0016820006,8.78e-07,0.0017348159,8.78e-07,0.0016117024,8.78e-07,0.0017837089,8.78e-07,0.0017590564,8.78e-07,0.0016627323
8.8e-07,0.0015994952,8.8e-07,0.0015296512,8.8e-07,0.0015862614,8.8e-07,0.0016889643,8.8e-07,0.0014964011,8.8e-07,0.0017368958,8.8e-07,0.0017017084,8.8e-07,0.0016424697,8.8e-07,0.0016850628,8.8e-07,0.0017197849,8.8e-07,0.0016388808
8.82e-07,0.0015791199,8.82e-07,0.0015417512,8.82e-07,0.0015627828,8.82e-07,0.0015962592,8.82e-07,0.0015145959,8.82e-07,0.0017991553,8.82e-07,0.0016596415,8.82e-07,0.0017362762,8.82e-07,0.0017629478,8.82e-07,0.0016469063,8.82e-07,0.0015957804
8.84e-07,0.0015615881,8.84e-07,0.0015349691,8.84e-07,0.0015550668,8.84e-07,0.0016541702,8.84e-07,0.0015168339,8.84e-07,0.0016966865,8.84e-07,0.0017468904,8.84e-07,0.0017504274,8.84e-07,0.0018019185,8.84e-07,0.0015547897,8.84e-07,0.0016462076
8.86e-07,0.0015876633,8.86e-07,0.0015143517,8.86e-07,0.0015117915,8.86e-07,0.0016089247,8.86e-07,0.0015943495,8.86e-07,0.0017308496,8.86e-07,0.0017161054,8.86e-07,0.0017978424,8.86e-07,0.0017257343,8.86e-07,0.0015962145,8.86e-07,0.0016271737
8.88e-07,0.0015308028,8.88e-07,0.0015276548,8.88e-07,0.0015121325,8.88e-07,0.0016051022,8.88e-07,0.001603823,8.88e-07,0.0017678795,8.88e-07,0.0017262391,8.88e-07,0.0017694762,8.88e-07,0.0017326546,8.88e-07,0.0016340823,8.88e-07,0.0016351599
8.9e-07,0.00155074,8.9e-07,0.0015196692,8.9e-07,0.001573346,8.9e-07,0.0015942425,8.9e-07,0.0015557222,8.9e-07,0.0017155149,8.9e-07,0.0017663664,8.9e-07,0.0017206519,8.9e-07,0.0016357094,8.9e-07,0.0016361874,8.9e-07,0.0016160186
8.92e-07,0.0015667358,8.92e-07,0.001542414,8.92e-07,0.0014970299,8.92e-07,0.0015015374,8.92e-07,0.001568919,8.92e-07,0.0017343435,8.92e-07,0.0017577895,8.92e-07,0.0017245589,8.92e-07,0.0016270297,8.92e-07,0.0016312253,8.92e-07,0.0016102187
8.94e-07,0.0015596137,8.94e-07,0.0015108907,8.94e-07,0.0015351054,8.94e-07,0.0014679424,8.94e-07,0.0015973384,8.94e-07,0.001679762,8.94e-07,0.0016763861,8.94e-07,0.0017465217,8.94e-07,0.0016660003,8.94e-07,0.001644801,8.94e-07,0.0015886686
8.96e-07,0.0015690401,8.96e-07,0.0015019809,8.96e-07,0.0015767097,8.96e-07,0.0015791648,8.96e-07,0.001532285,8.96e-07,0.0016781715,8.96e-07,0.001692749,8.96e-07,0.0017250389,8.96e-07,0.001796699,8.96e-07,0.0015997712,8.96e-07,0.001628923
8.98e-07,0.001569916,8.98e-07,0.0015309762,8.98e-07,0.0016070692,8.98e-07,0.001614157,8.98e-07,0.0016205151,8.98e-07,0.0017235067,8.98e-07,0.0016238026,8.98e-07,0.0017919521,8.98e-07,0.0016530103,8.98e-07,0.0018347902,8.98e-07,0.0016302419
